,n_uhc,n_upc,year,yweight,resid,region,age,sex,ppinc_1,nummonth,educat,healthev,weight,height,sport,smoker,htype,hsize,ch0_5,ch6_12,ch13_17,elder,inc_1,inc_2,inc_3,inc_4,inc_5,inc_6,inc_7,inc_8,inc_9,inc_10,inc_11,cashinc,inkind,privlg,totalinc,exp_1,exp_2,exp_3,exp_4,exp_5,exp_6,exp_6_1,exp_6_2,exp_7,exp_8,exp_9,exp_10,exp_11,exp_12,exp_13,exp_14,exp_15,exp_16,exp_17,exp_17_1,exp_18,exp_19,exp_20,exp_21,exp_22,exp_23,exp_24,exp_25,exp_26,totalexp,hh_blint,hh_int1,hh_int2,hh_int3,hh_int4,bmi,savings
6081,3330.0,1.0,2017.0,429,Rural,Grodno oblast,53.0,Female,533.5333333333333,12.0,Secondary specialized education,Bad,75.0,165.0,No,No,Household without children,2.0,0.0,0.0,0.0,0.0,897.3499999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.3499999999999,114.06045208333333,0.0,1011.4104520833332,360.7341666666666,52.1525,40.291666666666664,25.083333333333332,0.0,63.045,10.241666666666667,38.93666666666666,11.976666666666667,0.0,41.00333333333333,0.75,183.0775,0.0,51.30166666666667,43.77666666666667,0.0,0.0,0.0,0.0,8.915000000000001,11.975,7.091666666666666,66.66666666666666,0.0,4.550833333333333,0.0,19.583333333333332,0.0,991.9749999999999,1.0,1.0,1.0,1.0,1.0,27.548209366391188,19.435452083333303
8267,4604.0,2.0,2017.0,438,Large city,Minsk oblast,89.0,Female,0.0,0.0,Basic education,Bad,81.0,160.0,No,No,All adults older working age,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,727.0083333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,727.0083333333333,15.209729166666666,10.911666666666667,753.1297291666666,282.70458333333335,10.25375,17.4825,7.0,0.0,46.615,0.0,46.615,9.071666666666665,0.0,38.60416666666667,0.0,0.0,0.0,25.614166666666666,63.58250000000001,0.0,0.0,6.666666666666667,6.666666666666667,12.868333333333332,32.083333333333336,0.0,126.04166666666666,0.0,0.0,25.0,6.25,0.0,709.8383333333334,1.0,1.0,1.0,1.0,1.0,31.640624999999993,43.29139583333324
7839,4369.0,1.0,2017.0,647,Minsk city,Minsk city,50.0,Female,128.33333333333334,9.0,Secondary specialized education,,,,,,Household without children,2.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,54.88888888888889,138.33333333333334,0.0,0.0,0.0,538.2222222222223,143.1252605555556,0.0,681.3474827777778,320.5299999999999,19.427777777777777,37.99,18.087777777777777,0.0,70.88111111111111,0.0,70.88111111111111,5.607777777777778,0.0,33.22888888888889,52.787777777777784,0.0,0.0,52.21555555555556,25.150555555555556,0.0,0.0,3.972222222222222,3.972222222222222,24.827777777777772,13.277777777777779,1.97,0.0,0.0,3.9066666666666663,0.0,0.0,0.0,683.8616666666667,2.0,2.0,1.0,1.0,1.0,,-2.5141838888888515
7259,4032.0,1.0,2017.0,580,Minsk city,Minsk city,82.0,Female,0.0,0.0,Secondary education,"Not very good, but not bad",68.0,159.0,No,No,Lone adult older working age,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,405.59083333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,405.59083333333336,3.9193374999999997,0.0,409.51017083333335,344.4895833333333,0.0,8.756666666666668,0.0,0.0,36.531666666666666,0.0,34.10333333333334,7.965000000000002,0.0,28.82583333333333,5.85,0.0,0.0,10.9525,6.009166666666666,0.0,0.0,0.0,0.0,11.020833333333336,3.8333333333333335,0.0,0.0,0.0,0.0,0.0,59.16666666666667,0.0,523.4012499999999,1.0,1.0,1.0,1.0,1.0,26.897670187097027,-113.89107916666654
7885,4394.0,3.0,2017.0,2056,Minsk city,Minsk city,24.0,Male,359.8333333333333,12.0,Secondary education,Good,85.0,196.0,"Yes, in free time",No,Household without children,3.0,0.0,0.0,0.0,0.0,1775.9041666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1775.9041666666665,54.8555,0.0,1830.7596666666666,608.0929166666666,30.245833333333334,87.45916666666668,15.299999999999999,0.0,110.22,0.0,79.08666666666667,40.87833333333333,3.75,23.049166666666665,26.34666666666667,144.375,0.0,49.215,79.36583333333334,0.0,0.0,103.55583333333333,103.55583333333333,57.14083333333333,7.354166666666666,2.52,200.0,44.5,0.0,4.166666666666667,68.33333333333334,0.0,1705.8687499999999,1.0,1.0,1.0,1.0,1.0,22.12619741774261,124.89091666666673
7767,4322.0,2.0,2017.0,647,Minsk city,Minsk city,84.0,Male,0.0,0.0,"Higher education, After Higher education","Not very good, but not bad",120.0,180.0,"Yes, in free time",No,All adults older working age,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,996.0833333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.0833333333334,61.253825,0.0,1057.3371583333333,293.91041666666666,26.37375,15.288333333333334,0.0,0.0,165.1625,0.0,58.53333333333334,23.316666666666666,0.0,10.143333333333334,24.85,5.833333333333333,0.0,13.595833333333335,7.376666666666667,0.0,0.0,0.0,0.0,3.935,0.0,1.1233333333333333,83.33333333333333,175.0,5.0,25.0,149.16666666666666,0.0,1028.4091666666668,1.0,1.0,1.0,1.0,1.0,37.03703703703704,28.927991666666458
11099,6148.0,1.0,2017.0,816,Rural,Mogilev oblast,76.0,Male,134.125,8.0,Secondary specialized education,"Not very good, but not bad",62.0,167.0,No,Yes,Lone adult older working age,1.0,0.0,0.0,0.0,1.0,134.125,29.583333333333336,0.0,310.63166666666666,0.0,0.0,0.0,12.5,0.0,0.0,0.0,486.84,3.8268999999999966,0.0,490.6669,158.38708333333335,29.56208333333333,5.666666666666667,9.200000000000001,0.0,33.83333333333333,0.0,31.166666666666664,8.960833333333333,0.0,82.77000000000001,0.0,187.4666666666667,0.0,15.537500000000001,25.133333333333333,0.0,0.0,41.03125,41.03125,4.975,6.885,17.575,0.0,54.166666666666664,0.0,0.0,81.66666666666667,0.0,762.8170833333334,1.0,1.0,1.0,1.0,1.0,22.230987127541326,-272.15018333333336
9524,5289.0,1.0,2017.0,396,Rural,Minsk oblast,64.0,Female,0.0,0.0,Secondary education,"Not very good, but not bad",102.0,165.0,No,No,All adults older working age,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,642.1666666666666,0.0,0.0,0.0,32.5,0.0,0.0,0.0,674.6666666666667,104.33706250000003,1.25,780.2537291666667,251.8304166666666,12.723749999999999,5.34,4.333333333333334,0.0,60.7425,0.0,51.6675,20.77416666666667,0.0,23.583333333333336,5.214166666666667,21.816666666666666,0.0,42.681666666666665,21.600833333333334,0.0,0.0,9.793333333333333,9.793333333333333,11.551666666666666,0.0,7.8916666666666675,100.0,20.0,0.0,0.0,63.33333333333333,0.0,683.2108333333333,1.0,1.0,1.0,1.0,1.0,37.46556473829202,97.04289583333343
1189,665.0,1.0,2017.0,608,Rural,Brest oblast,46.0,Male,0.0,0.0,Secondary specialized education,"Not very good, but not bad",60.0,165.0,No,Yes,2 and more adults with children,4.0,0.0,0.0,1.0,0.0,741.6175000000001,168.08333333333334,0.0,0.0,0.0,1.8416666666666668,0.0,43.833333333333336,0.0,0.0,90.725,1046.1008333333334,328.35655833333334,0.0,1374.4573916666668,151.2375,87.40416666666667,96.06083333333333,43.25,0.0,35.02333333333333,0.0,31.12333333333333,29.85666666666667,0.0,15.524166666666666,66.82999999999998,6.930833333333333,0.0,84.42083333333333,150.6225,2.3333333333333335,0.0,12.350000000000001,12.350000000000001,32.01,22.747500000000002,29.457500000000003,138.75,0.0,3.48,15.875,42.5,0.0,1066.6641666666667,1.0,1.0,1.0,1.0,1.0,22.03856749311295,307.7932250000001
6969,3842.0,1.0,2017.0,366,Minsk city,Minsk city,36.0,Female,67.21333333333332,7.0,"Higher education, After Higher education",Good,65.0,153.0,"Yes, in free time",No,2 and more adults with children,4.0,1.0,0.0,1.0,0.0,1110.9133333333334,0.0,0.0,0.0,187.88666666666666,0.0,0.0,337.40250000000003,4.166666666666667,0.0,0.0,1640.3691666666666,62.53417083333334,0.0,1702.9033375000001,429.80916666666656,7.139166666666667,92.55000000000001,63.82166666666667,0.0,91.22666666666666,0.0,84.49583333333332,33.41916666666667,22.47,34.0175,45.06583333333333,97.54916666666666,0.0,93.09916666666666,407.0566666666667,0.9233333333333333,23.3475,58.81958333333333,58.81958333333333,38.825833333333335,33.178333333333335,0.0,50.0,262.2375,0.9583333333333334,0.0,0.0,0.0,1885.5145833333336,1.0,1.0,1.0,1.0,1.0,27.76709812465291,-182.61124583333344
7975,4444.0,1.0,2017.0,647,Minsk city,Minsk city,58.0,Female,689.6016666666667,12.0,"Higher education, After Higher education","Not very good, but not bad",70.0,164.0,No,No,All adults older working age,2.0,0.0,0.0,0.0,2.0,689.6016666666667,0.0,0.0,664.455,0.0,0.0,0.0,2.25,0.0,0.0,0.0,1356.3066666666668,15.502824999999998,0.0,1371.8094916666666,353.20124999999996,144.71916666666667,92.73583333333333,32.49166666666667,0.0,67.63416666666667,0.0,51.80083333333333,38.55916666666666,3.5,66.80583333333333,41.63416666666667,0.0,0.0,36.370000000000005,34.998333333333335,0.0,0.0,65.17208333333333,36.29708333333334,43.208333333333336,9.053333333333335,0.0,275.0,0.0,0.9583333333333334,0.0,95.42083333333333,0.0,1401.4625,1.0,1.0,1.0,1.0,1.0,26.026174895895306,-29.653008333333446
3239,1796.0,2.0,2017.0,476,Large city,Gomel oblast,43.0,Female,416.57500000000005,12.0,Secondary specialized education,Good,68.0,174.0,"Yes, in free time",Yes,2 and more adults with children,3.0,0.0,1.0,0.0,0.0,1072.5416666666665,0.0,0.0,0.0,0.0,0.0,0.0,187.5,0.0,0.0,63.333333333333336,1323.375,11.5808875,38.325833333333335,1373.2817208333333,664.5304166666666,89.25958333333332,64.42916666666667,14.166666666666666,0.0,129.7425,0.0,81.29166666666667,47.4,9.359166666666667,20.935000000000002,58.05,0.0,0.0,59.44666666666667,94.94624999999999,4.98,0.0,66.95,66.95,52.94583333333333,9.5825,0.0,0.0,25.0,0.0,132.91666666666666,25.833333333333336,0.0,1570.4737499999999,1.0,1.0,1.0,1.0,1.0,22.460034350640772,-197.19202916666654
7,6.0,1.0,2017.0,690,Large city,Brest oblast,48.0,Female,247.22833333333335,12.0,Vocational school,"Not very good, but not bad",88.0,161.0,No,No,Single parent household,2.0,0.0,1.0,0.0,0.0,247.22833333333335,0.0,0.0,149.09583333333333,0.0,0.0,0.0,29.166666666666668,0.0,0.0,0.0,425.4908333333334,4.8043125,0.0,430.2951458333334,244.24374999999998,1.99875,42.06583333333333,7.916666666666668,0.0,82.64666666666668,0.0,82.64666666666668,7.033333333333332,0.0,1.6666666666666667,21.566666666666666,0.0,0.0,30.173333333333336,19.363749999999996,1.11,0.0,42.00625000000001,42.00625000000001,10.215833333333334,22.833333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.8408333333333,1.0,1.0,1.0,1.0,1.0,33.94930751128428,-104.54568749999993
3841,2107.0,1.0,2017.0,1069,Large city,Gomel oblast,38.0,Male,0.0,0.0,Secondary education,"Not very good, but not bad",65.0,178.0,No,Yes,Household without children,3.0,0.0,0.0,0.0,0.0,518.9275,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,19.833333333333336,578.7608333333334,44.317,0.0,623.0778333333334,106.68416666666664,65.00208333333333,7.369166666666667,10.833333333333334,0.5833333333333334,56.653333333333336,0.39166666666666666,56.26166666666667,49.88166666666666,19.166666666666668,4.965833333333333,34.166666666666664,0.0,22.5,45.67916666666667,23.005833333333335,0.0,0.0,70.47083333333333,70.47083333333333,13.663333333333334,12.916666666666666,0.0,0.0,0.0,0.0,0.0,15.0,0.0,558.5420833333333,1.0,1.0,1.0,1.0,1.0,20.515086478979924,64.53575000000012
6248,3423.0,2.0,2017.0,669,Rural,Grodno oblast,49.0,Female,206.525,12.0,Secondary specialized education,"Not very good, but not bad",80.0,155.0,"Yes, in free time",No,Household without children,3.0,0.0,0.0,0.0,0.0,449.1258333333333,0.0,0.0,0.0,0.0,0.0,0.0,11.666666666666666,0.0,0.0,0.0,460.79249999999996,46.71893125,0.0,507.51143125,210.07625000000002,45.29666666666667,10.425,7.833333333333333,0.0,20.8025,0.0,20.29,2.1991666666666667,0.0,6.13,2.2666666666666666,0.975,0.0,44.556666666666665,11.666666666666666,0.0,0.0,0.0,0.0,6.953333333333333,5.466666666666667,32.38333333333333,0.0,0.0,1.5416666666666667,30.749999999999996,47.916666666666664,0.0,487.2395833333333,1.0,1.0,1.0,1.0,1.0,33.29864724245577,20.271847916666673
11087,6143.0,1.0,2017.0,403,Rural,Mogilev oblast,50.0,Female,283.0925,12.0,Secondary education,"Not very good, but not bad",72.0,170.0,No,Yes,Household without children,2.0,0.0,0.0,0.0,0.0,505.9966666666667,0.0,0.0,0.0,0.0,0.0,0.0,17.5,0.0,0.0,1.6666666666666667,525.1633333333334,83.04997291666666,0.0,608.2133062500001,138.19875000000002,104.43541666666667,12.094166666666666,0.8333333333333334,0.0,33.861666666666665,0.0,31.88583333333333,9.721666666666668,0.0,7.504166666666666,8.830833333333334,0.0,0.0,8.233333333333333,4.475,0.0,0.0,0.0,0.0,7.070833333333334,0.0,4.05,0.0,0.0,0.30833333333333335,44.95583333333333,25.0,0.0,409.5733333333333,1.0,1.0,1.0,1.0,1.0,24.913494809688583,198.63997291666675
2299,1270.0,1.0,2017.0,566,Large city,Vitebsk oblast,78.0,Female,0.0,0.0,Secondary specialized education,Bad,62.0,153.0,"Yes, in free time",No,Lone adult older working age,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,417.31166666666667,0.0,3.1916666666666664,0.0,0.0,0.0,0.0,0.0,420.50333333333333,5.245770833333333,13.75,439.49910416666665,157.95000000000002,0.0,1.5483333333333336,0.0,0.0,23.587499999999995,0.0,23.587499999999995,26.4075,0.0,6.725833333333333,0.0,0.0,0.0,4.594166666666666,7.139166666666667,0.0,0.0,0.0,0.0,1.944166666666667,0.0,0.0,116.66666666666667,0.0,0.0,0.0,95.0,0.0,441.5633333333334,1.0,1.0,1.0,1.0,1.0,26.48553974966893,-2.0642291666667347
10126,5607.0,3.0,2017.0,1253,Large city,Mogilev oblast,20.0,Female,0.0,0.0,Secondary education,"Not very good, but not bad",60.0,167.0,"Yes, in establishment of education",No,Household without children,3.0,0.0,0.0,0.0,0.0,1702.9750000000001,0.0,0.0,0.0,0.0,0.0,0.0,177.5,0.0,0.0,0.0,1880.4750000000001,94.92361249999999,0.0,1975.3986125,462.88374999999985,18.048333333333336,135.48833333333334,72.52333333333333,0.0,86.335,0.0,75.01666666666668,111.31916666666669,57.5,41.6675,42.5,237.97333333333336,0.0,84.96583333333334,99.95333333333333,118.91666666666666,0.0,11.9275,11.9275,103.89333333333333,23.12,0.375,25.0,19.0,0.0,11.75,356.58333333333337,0.0,2121.72375,1.0,1.0,1.0,1.0,1.0,21.513858510523864,-146.3251375000002
4360,2385.0,2.0,2017.0,1521,Small city,Gomel oblast,52.0,Male,294.75,12.0,Secondary specialized education,"Not very good, but not bad",79.0,170.0,No,Yes,Household without children,4.0,0.0,0.0,0.0,0.0,1420.295,22.083333333333332,0.0,0.0,0.0,0.0,0.0,16.666666666666668,0.0,0.0,0.0,1459.045,138.11526666666668,0.0,1597.1602666666665,486.06041666666664,57.25833333333334,109.04583333333333,52.08333333333333,0.4166666666666667,92.575,0.0,81.49166666666667,67.26583333333333,3.25,43.58916666666667,25.35,113.66666666666666,0.0,64.0125,38.204166666666666,155.86666666666667,0.0,15.101666666666667,9.684999999999999,40.449999999999996,57.108333333333334,14.208333333333332,0.0,55.40833333333333,8.208333333333334,28.166666666666668,112.58333333333333,0.0,1639.8795833333331,1.0,1.0,1.0,1.0,1.0,27.33564013840831,-42.7193166666666
2163,1183.0,2.0,2017.0,530,Large city,Vitebsk oblast,84.0,Female,0.0,0.0,Secondary education,Bad,70.0,170.0,No,No,Household without children,2.0,0.0,0.0,0.0,1.0,592.8700000000001,0.0,0.0,288.90333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,881.7733333333333,35.374029166666666,0.0,917.1473625000001,349.87791666666664,16.959583333333335,28.854999999999997,10.445,0.0,62.62666666666667,0.0,61.62166666666667,14.1375,0.0,18.509166666666665,22.825000000000003,0.0,0.0,32.92,7.501666666666667,0.0,0.0,0.0,0.0,38.405833333333334,2.52,0.0,50.0,0.0,0.0,120.0,88.75000000000001,0.0,864.3333333333333,1.0,1.0,1.0,1.0,1.0,24.221453287197235,52.81402916666684
8024,4466.0,2.0,2017.0,438,Large city,Minsk oblast,53.0,Male,418.0833333333333,12.0,"Higher education, After Higher education","Not very good, but not bad",72.0,171.0,No,No,Household without children,2.0,0.0,0.0,0.0,1.0,418.0833333333333,0.0,0.0,955.9000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1373.9833333333336,11.896566666666665,1.4383333333333332,1387.3182333333334,191.21333333333337,8.520416666666666,38.38583333333334,11.023333333333333,0.0,51.333333333333336,0.0,45.18833333333333,35.59583333333334,0.0,44.39916666666667,41.88416666666667,53.84166666666667,0.0,28.756666666666668,8.559166666666668,0.0,0.0,0.0,0.0,26.33416666666667,4.5,14.545000000000002,529.5666666666666,15.116666666666667,0.0,0.0,250.0,0.0,1353.5754166666666,1.0,1.0,1.0,1.0,1.0,24.622960911049557,33.74281666666684
4760,2608.0,1.0,2017.0,1160,Rural,Gomel oblast,51.0,Female,257.54166666666663,12.0,Secondary specialized education,"Not very good, but not bad",70.0,150.0,No,No,Household without children,3.0,0.0,0.0,0.0,0.0,495.9024999999999,0.0,0.0,171.33333333333334,0.0,0.0,0.0,30.0,0.0,0.0,0.0,697.2358333333333,50.588175000000014,0.0,747.8240083333334,437.0708333333333,40.46666666666667,6.099166666666667,1.0,0.0,33.83583333333333,0.0,31.285833333333333,8.015833333333333,0.0,2.4925,32.80833333333333,0.0,0.0,41.8575,6.6499999999999995,0.0,0.0,0.0,0.0,26.67416666666666,3.3333333333333335,1.3833333333333333,66.66666666666667,0.0,0.0,0.0,0.0,0.0,708.3541666666666,1.0,1.0,1.0,1.0,1.0,31.11111111111111,39.46984166666675
7116,3940.0,1.0,2017.0,647,Minsk city,Minsk city,57.0,Female,559.1774999999999,12.0,"Higher education, After Higher education","Not very good, but not bad",65.0,164.0,No,No,Household without children,2.0,0.0,0.0,0.0,1.0,559.1775,0.0,0.0,327.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,886.6775,0.0,0.0,886.6775,317.5683333333333,0.0,32.90833333333333,17.025,0.0,113.07333333333332,0.0,60.156666666666666,57.307500000000005,0.0,65.85833333333333,42.83,0.0,0.0,37.149166666666666,33.675,0.0,0.0,0.0,0.0,42.94583333333333,15.666666666666664,0.0,100.00000000000001,0.0,0.6666666666666666,0.0,29.166666666666668,0.0,905.8408333333333,1.0,1.0,1.0,1.0,1.0,24.167162403331353,-19.1633333333333
4319,2363.0,1.0,2017.0,482,Small city,Gomel oblast,84.0,Female,0.0,0.0,Basic education,Bad,90.0,160.0,No,No,All adults older working age,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,582.6608333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.6608333333334,52.31674166666666,0.0,634.977575,251.3875,31.18583333333333,9.285,7.225,0.0,23.198333333333338,6.288333333333333,16.060000000000002,17.1625,0.0,36.82583333333333,5.078333333333333,4.333333333333334,0.0,9.6175,7.425,0.0,0.0,0.0,0.0,2.214166666666667,1.2125000000000001,6.215,0.0,0.0,0.0,0.0,103.39416666666666,0.0,515.76,1.0,1.0,1.0,1.0,1.0,35.15624999999999,119.21757500000001
3946,2167.0,2.0,2017.0,705,Large city,Gomel oblast,56.0,Male,259.5875,12.0,Secondary specialized education,"Not very good, but not bad",95.0,170.0,No,No,Household without children,5.0,0.0,0.0,0.0,2.0,913.1274999999998,0.0,0.0,144.0,0.0,0.0,0.0,93.33333333333333,0.0,0.0,8.333333333333334,1158.7941666666666,-13.651045833333333,0.0,1145.1431208333333,582.8287499999999,22.275833333333335,50.605,9.584166666666667,0.0,98.31666666666666,0.0,95.80833333333332,39.75749999999999,0.0,41.473333333333336,22.465833333333336,134.2225,0.0,48.791666666666664,15.145,0.0,0.0,4.166666666666667,0.0,20.279166666666665,20.069166666666668,35.34333333333334,0.0,0.0,1.75,0.0,42.5,0.0,1189.574583333333,1.0,1.0,1.0,1.0,1.0,32.871972318339104,-44.431462499999725
7768,4323.0,1.0,2017.0,647,Minsk city,Minsk city,62.0,Female,0.0,0.0,"Higher education, After Higher education","Not very good, but not bad",65.0,167.0,"Yes, in free time",No,All adults older working age,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,858.1949999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858.1949999999999,63.18662708333334,0.5016666666666667,921.8832937500001,352.8708333333333,0.0,29.760833333333334,8.477500000000001,4.914166666666667,91.34916666666666,16.666666666666668,71.625,24.886666666666663,0.0,11.315,10.110833333333334,0.0,0.0,26.580833333333334,74.12666666666667,3.9166666666666665,0.0,42.72125,42.72125,11.6775,44.6575,6.578333333333333,70.83333333333334,0.0,0.0,0.0,0.0,0.0,814.7770833333333,1.0,1.0,1.0,1.0,1.0,23.306680053067517,107.10621041666684
1592,871.0,1.0,2017.0,895,Rural,Brest oblast,67.0,Female,0.0,0.0,Secondary specialized education,"Not very good, but not bad",68.0,155.0,No,No,Lone adult older working age,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,255.3466666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.34666666666664,96.32608749999997,0.0,361.67275416666666,101.56708333333333,7.659166666666668,3.8175000000000003,1.1666666666666667,0.0,17.141666666666666,0.0,16.9525,3.2300000000000004,0.0,10.483333333333334,0.0,2.6999999999999997,0.0,7.8225,8.6975,0.0,0.0,0.0,0.0,2.3741666666666665,6.550833333333333,29.746666666666666,0.0,0.0,0.0,0.0,116.83333333333333,0.0,319.79041666666666,1.0,1.0,1.0,1.0,1.0,28.303850156087407,41.882337500000006
3824,2097.0,1.0,2017.0,482,Large city,Gomel oblast,61.0,Female,250.0,11.0,Secondary education,"Not very good, but not bad",60.0,155.0,"Yes, in free time",No,Household without children,2.0,0.0,0.0,0.0,1.0,250.0,0.0,0.0,232.06666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,482.0666666666666,26.471381250000007,2.1525,510.6905479166667,134.77625,30.419999999999998,7.6549999999999985,7.7575,0.0,77.24499999999999,0.0,72.82833333333332,10.835,12.083333333333334,1.2266666666666668,14.885000000000002,0.0,0.0,15.7375,12.246666666666666,0.0,0.0,0.0,0.0,5.511666666666667,0.18916666666666665,14.664166666666667,0.0,91.66666666666667,0.0,0.0,0.0,0.0,436.89958333333334,1.0,1.0,1.0,1.0,1.0,24.97398543184183,73.79096458333333
89,53.0,1.0,2017.0,504,Large city,Brest oblast,58.0,Female,457.745,12.0,Secondary specialized education,"Not very good, but not bad",85.0,163.0,No,No,Lone adult older working age,1.0,0.0,0.0,0.0,1.0,457.745,0.0,0.0,240.69666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,698.4416666666666,57.74373249999999,2.5,758.6853991666667,174.23708333333335,5.822916666666666,19.93,14.691666666666666,0.0,44.305,0.0,44.305,70.43916666666668,0.0,15.247499999999999,16.558333333333334,0.0,0.0,22.5775,28.25333333333333,0.0,0.0,0.0,0.0,30.866666666666667,4.445,0.5708333333333333,0.0,0.0,8.834166666666667,15.135833333333332,87.95833333333333,0.0,559.8733333333333,1.0,1.0,1.0,1.0,1.0,31.992171327486922,198.81206583333335
